5132
2346208	2347326	2	1026	1026
2347903	2349198	1	1027	1027
2349293	2351221	2	1028	1028
2351455	2354730	1	1029	1029
2354871	2356130	2	1030	1030
2356613	2359063	1	1031	1031
2359095	2359406	2	1032	1032
2359970	2362015	2	1033	1033
2363073	2363498	1	1034	1034
2363553	2365052	2	1035	1035
2365748	2366881	1	1036	1036
2368795	2369244	1	1037	1037
2370454	2371575	2	1038	1038
2372266	2373456	1	1039	1039
2374038	2376122	2	1040	1040
2376714	2377241	1	1041	1041
2377318	2377776	2	1042	1042
2378621	2380471	1	1043	1043
2380607	2381164	2	1044	1044
2381559	2382851	1	1045	1045
2383620	2385317	1	1046	1046
2386001	2386005	1	1047	1047
2386064	2389253	1	1047	1047
2390032	2392740	1	1048	1048
2394058	2395641	1	1049	1049
2395873	2397363	2	1050	1050
2398569	2400452	1	1051	1051
2400547	2401353	2	1052	1052
2402388	2403209	2	1053	1053
2403861	2406065	2	1054	1054
2407412	2412373	1	1055	1055
2412592	2415684	2	1056	1056
2416074	2416949	1	1057	1057
2417400	2418989	1	1058	1058
2419481	2420251	2	1059	1059
2421538	2422056	1	1060	1060
2422480	2424117	1	1061	1061
2424066	2424824	2	1062	1062
2425467	2428127	1	1063	1063
2428181	2429041	2	1064	1064
2429407	2430909	1	1065	1065
2431067	2432926	2	1066	1066
2433652	2435496	2	1067	1067
2436370	2437857	1	1068	1068
2438399	2439454	1	1069	1069
2440887	2442437	1	1070	1070
2443289	2445679	1	1071	1071
2445857	2446858	2	1072	1072
2447850	2449571	2	1073	1073
2450766	2452376	1	1074	1074
2452591	2454306	2	1075	1075
2455174	2455959	2	1076	1076
2456324	2457214	1	1077	1077
2457600	2458016	1	1078	1078
2458158	2459636	2	1079	1079
2460813	2461478	1	1080	1080
2461800	2462828	2	1081	1081
2463356	2464096	1	1082	1082
2464382	2464762	1	1083	1083
2464873	2465157	2	1084	1084
2465582	2466916	2	1085	1085
2467762	2469027	1	1086	1086
2470246	2471313	1	1087	1087
2471693	2473048	2	1088	1088
2473860	2475464	1	1089	1089
2476085	2476465	1	1090	1090
2477042	2478397	2	1091	1091
2479817	2484601	2	1092	1092
2485374	2486240	1	1093	1093
2487031	2487939	1	1094	1094
2488953	2490023	1	1095	1095
2490830	2492236	1	1096	1096
2492618	2494753	2	1097	1097
2495257	2496207	2	1098	1098
2496761	2497816	2	1099	1099
2498718	2499560	2	1100	1100
2499900	2501813	1	1101	1101
2501994	2503196	2	1102	1102
2503636	2503941	1	1103	1103
2504446	2505507	2	1104	1104
2507128	2508453	1	1105	1105
2509386	2510438	2	1106	1106
2515419	2517809	1	1107	1107
2519121	2520173	1	1108	1108
2521404	2521418	1	1109	1109
2521907	2522407	1	1109	1109
2522985	2523827	1	1110	1110
2524447	2525985	1	1111	1111
2526346	2527986	1	1112	1112
2528531	2529859	1	1113	1113
2530350	2531273	2	1114	1114
2532507	2533976	1	1115	1115
2534221	2534925	2	1116	1116
2535162	2535368	1	1117	1117
2535572	2537032	1	1118	1118
2537348	2539867	1	1119	1119
2540245	2541360	2	1120	1120
2542869	2544941	2	1121	1121
2546533	2548050	1	1122	1122
2548626	2550488	2	1123	1123
2552083	2552508	1	1124	1124
2552723	2554561	2	1125	1125
2554909	2555862	2	1126	1126
2556226	2556720	1	1127	1127
2556859	2557380	2	1128	1128
2558152	2559003	1	1129	1129
2559326	2561944	2	1130	1130
2562180	2564519	2	1131	1131
2565478	2566401	2	1132	1132
2567225	2567854	2	1133	1133
2568120	2568635	2	1134	1134
2569126	2571141	2	1135	1135
2572543	2573409	2	1136	1136
2574443	2575411	1	1137	1137
2575517	2577862	2	1138	1138
2578122	2581457	1	1139	1139
2581747	2583351	1	1140	1140
2583632	2584381	1	1141	1141
2584423	2585670	2	1142	1142
2586161	2587330	2	1143	1143
2588303	2588623	2	1144	1144
2589495	2589920	1	1145	1145
2590682	2592559	2	1146	1146
2593399	2594742	1	1147	1147
2595115	2595891	1	1148	1148
2596162	2596773	2	1149	1149
2597156	2598268	2	1150	1150
2598592	2599689	1	1151	1151
2599860	2601701	2	1152	1152
2602081	2603142	2	1153	1153
2603657	2605195	1	1154	1154
2605493	2609110	2	1155	1155
2611388	2612314	1	1156	1156
2613803	2616982	1	1157	1157
2617368	2618828	1	1158	1158
2618881	2619366	2	1159	1159
2619780	2622902	2	1160	1160
2623563	2626481	2	1161	1161
2626930	2629854	2	1162	1162
2630886	2631086	1	1163	1163
2631306	2632346	2	1164	1164
2632817	2633626	2	1165	1165
2633923	2634717	1	1166	1166
2635889	2636158	1	1167	1167
2636966	2637466	1	1168	1168
2637715	2638509	1	1169	1169
2638573	2639079	2	1170	1170
2639195	2639815	2	1171	1171
2640130	2640927	1	1172	1172
2641223	2642488	1	1173	1173
2642616	2644244	2	1174	1174
2644456	2646546	2	1175	1175
2646734	2648020	1	1176	1176
2648352	2649608	1	1177	1177
2649685	2650107	2	1178	1178
2651366	2652598	1	1179	1179
2653475	2654944	2	1180	1180
2657904	2658881	2	1181	1181
2659211	2659711	2	1182	1182
2660332	2661822	1	1183	1183
2662101	2662373	2	1184	1184
2662661	2664589	1	1185	1185
2664874	2668839	1	1186	1186
2668933	2670828	2	1187	1187
2671833	2672228	1	1188	1188
2672779	2674368	2	1189	1189
2675053	2675101	1	1190	1190
2675753	2676150	1	1190	1190
2676641	2677414	1	1191	1191
2677557	2678897	2	1192	1192
2679231	2680235	1	1193	1193
2681407	2681889	1	1194	1194
2682182	2685460	2	1195	1195
2687145	2689091	1	1196	1196
2689952	2690722	1	1197	1197
2690982	2692400	2	1198	1198
2693003	2694439	1	1199	1199
2694577	2696232	2	1200	1200
2696623	2697714	2	1201	1201
2698256	2699497	2	1202	1202
2699644	2700519	1	1203	1203
2701855	2703447	1	1204	1204
2704125	2704847	1	1205	1205
2705280	2707091	1	1206	1206
2707275	2708228	2	1207	1207
2708390	2708422	2	1207	1207
2708712	2710157	1	1208	1208
2710553	2711992	1	1209	1209
2712608	2713363	2	1210	1210
2713787	2715052	1	1211	1211
2716120	2716806	1	1212	1212
2717654	2721067	2	1213	1213
2723593	2725953	2	1214	1214
2726463	2727113	2	1215	1215
2727703	2729055	2	1216	1216
2729449	2730270	2	1217	1217
2730786	2731898	1	1218	1218
2732048	2738173	2	1219	1219
2740207	2742378	1	1220	1220
2742473	2743036	2	1221	1221
2743475	2745841	1	1222	1222
2745883	2747772	2	1223	1223
2748197	2749669	2	1224	1224
2751117	2752631	2	1225	1225
2755327	2756472	1	1226	1226
2756766	2762315	2	1227	1227
2762632	2764467	1	1228	1228
2764539	2765870	2	1229	1229
2766215	2766853	2	1230	1230
2767150	2768682	2	1231	1231
2769020	2769829	1	1232	1232
2770395	2773373	1	1233	1233
2773567	2775312	2	1234	1234
2775668	2775997	1	1235	1235
2776046	2778685	2	1236	1236
2778952	2780148	2	1237	1237
2780392	2781585	2	1238	1238
2782027	2783106	1	1239	1239
2783732	2785390	2	1240	1240
2790931	2791752	1	1241	1241
2792618	2793307	2	1242	1242
2792633	2794552	1	1243	1243
2795560	2796492	1	1244	1244
2797287	2797502	1	1245	1245
2797901	2799754	2	1246	1246
2800731	2801534	2	1247	1247
2802120	2802473	1	1248	1248
2802658	2804385	2	1249	1249
2806097	2808001	1	1250	1250
2808810	2809961	1	1251	1251
2810146	2811030	2	1252	1252
2811769	2812764	1	1253	1253
2812921	2813856	2	1254	1254
2814235	2817300	2	1255	1255
2817771	2818778	2	1256	1256
2819058	2825225	1	1257	1257
2826168	2827706	1	1258	1258
2829049	2831376	1	1259	1259
2832922	2834283	1	1260	1260
2834565	2837294	1	1261	1261
2837731	2839164	1	1262	1262
2840045	2841109	2	1263	1263
2841644	2842552	1	1264	1264
2843148	2845625	2	1265	1265
2847342	2848304	1	1266	1266
2848895	2849980	1	1267	1267
2850520	2851995	2	1268	1268
2852534	2853355	1	1269	1269
2853574	2854683	2	1270	1270
2855224	2859588	1	1271	1271
2859720	2861066	2	1272	1272
2861462	2861473	2	1272	1272
2861815	2863740	1	1273	1273
2864482	2866158	1	1274	1274
2866868	2867329	1	1275	1275
2868865	2869221	1	1276	1276
2869752	2871536	1	1277	1277
2871660	2874380	2	1278	1278
2874888	2874899	1	1279	1279
2875255	2875602	1	1279	1279
2876158	2876478	2	1280	1280
2876612	2876614	2	1280	1280
2876951	2878126	2	1281	1281
2878573	2880852	1	1282	1282
2881039	2882049	2	1283	1283
2882529	2884436	1	1284	1284
2884519	2885883	2	1285	1285
2886097	2887068	1	1286	1286
2887135	2889249	2	1287	1287
2889687	2890700	1	1288	1288
2893858	2896965	1	1289	1289
2897336	2897770	1	1290	1290
2897941	2898861	1	1291	1291
2898938	2900872	2	1292	1292
2901168	2901806	1	1293	1293
2901865	2903124	2	1294	1294
2903496	2903963	1	1295	1295
2904094	2905305	2	1296	1296
2906495	2907397	1	1297	1297
2907770	2909611	2	1298	1298
2910516	2910788	2	1299	1299
2911141	2911587	1	1300	1300
2912127	2913395	1	1301	1301
2913820	2915199	1	1302	1302
2915527	2917857	1	1303	1303
2918406	2919524	1	1304	1304
2919717	2922005	2	1305	1305
2922386	2924155	2	1306	1306
2924546	2925394	2	1307	1307
2926604	2928142	1	1308	1308
2930216	2931334	2	1309	1309
2931779	2932615	2	1310	1310
2933332	2933778	1	1311	1311
2934095	2935492	2	1312	1312
2936029	2938521	2	1313	1313
2938920	2940578	1	1314	1314
2940844	2941401	1	1315	1315
2941545	2942660	2	1316	1316
2943157	2945358	2	1317	1317
2945906	2947708	2	1318	1318
2948609	2949124	1	1319	1319
2949377	2949790	1	1320	1320
2949976	2950557	2	1321	1321
2951448	2955083	1	1322	1322
2955082	2956413	2	1323	1323
2956676	2957428	1	1324	1324
2957664	2957668	1	1325	1325
2957760	2958174	1	1325	1325
2958759	2959439	1	1326	1326
2959601	2961406	2	1327	1327
2962447	2964279	2	1328	1328
2966270	2968549	1	1329	1329
2968720	2970003	1	1330	1330
2970487	2971605	1	1331	1331
2972899	2973792	1	1332	1332
2975226	2977499	1	1333	1333
2978074	2982285	1	1334	1334
2982604	2984181	2	1335	1335
2984817	2986070	2	1336	1336
2986402	2987085	2	1337	1337
2988152	2990218	1	1338	1338
2990942	2992534	2	1339	1339
2994720	2996174	2	1340	1340
2996581	2997435	2	1341	1341
2998422	2998452	1	1342	1342
2999036	2999412	1	1342	1342
2999733	3001064	1	1343	1343
3001462	3002280	1	1344	1344
3002845	3003531	2	1345	1345
3003790	3004524	1	1346	1346
3005640	3007976	1	1347	1347
3008076	3009062	2	1348	1348
3009300	3010235	1	1349	1349
3010496	3010606	1	1350	1350
3010775	3011728	2	1351	1351
3013108	3015483	1	1352	1352
3015665	3017989	2	1353	1353
3019071	3020807	1	1354	1354
3021644	3023380	1	1355	1355
3024109	3025212	2	1356	1356
3026214	3028106	1	1357	1357
3028608	3030279	2	1358	1358
3030331	3030494	2	1358	1358
3031909	3033306	2	1359	1359
3034715	3036469	1	1360	1360
3036600	3038450	2	1361	1361
3038871	3041396	2	1362	1362
3042076	3043755	2	1363	1363
3044216	3044845	1	1364	1364
3046863	3047765	1	1365	1365
3049470	3050279	1	1366	1366
3050708	3051337	1	1367	1367
3051597	3051923	2	1368	1368
3052560	3053411	1	1369	1369
3053492	3054417	2	1370	1370
3054754	3054877	2	1370	1370
3055387	3055707	1	1371	1371
3056122	3056532	2	1372	1372
3057839	3058093	2	1372	1372
3058732	3061494	1	1373	1373
3061816	3063705	2	1374	1374
3065401	3067107	1	1375	1375
3067262	3070435	2	1376	1376
3074000	3075637	2	1377	1377
3076974	3080084	2	1378	1378
3081378	3081617	1	1379	1379
3083381	3084814	2	1380	1380
3085376	3086098	1	1381	1381
3086398	3087735	1	1382	1382
3087823	3088080	2	1383	1383
3088374	3089171	1	1384	1384
3089633	3090478	1	1385	1385
3090670	3091239	2	1386	1386
3092387	3096055	1	1387	1387
3096436	3097413	1	1388	1388
3097571	3099010	2	1389	1389
3099418	3100656	1	1390	1390
3101249	3101261	1	1391	1391
3101498	3101862	1	1391	1391
3102122	3102430	2	1392	1392
3103578	3104822	1	1393	1393
3105079	3106509	1	1394	1394
3106801	3109287	1	1395	1395
3109471	3110394	2	1396	1396
3111399	3112715	2	1397	1397
3114231	3115847	1	1398	1398
3116221	3118821	1	1399	1399
3118857	3119570	2	1400	1400
3119883	3120857	1	1401	1401
3121105	3122829	2	1402	1402
3124288	3124731	1	1403	1403
3125061	3128057	1	1404	1404
3128392	3129687	1	1405	1405
3130121	3130615	1	1406	1406
3130713	3132200	2	1407	1407
3132591	3135911	1	1408	1408
3136188	3136751	2	1409	1409
3136840	3137007	2	1410	1410
3137710	3138411	1	1411	1411
3138948	3140675	1	1412	1412
3140773	3141336	2	1413	1413
3141687	3142661	1	1414	1414
3142720	3144432	2	1415	1415
3145034	3145600	2	1416	1416
3146050	3147291	1	1417	1417
3147909	3149249	1	1418	1418
3149704	3151725	1	1419	1419
3151981	3153390	2	1420	1420
3154306	3159006	1	1421	1421
3159288	3160019	2	1422	1422
3161072	3164374	1	1423	1423
3164431	3165936	2	1424	1424
3166025	3166045	2	1424	1424
3166315	3168468	2	1425	1425
3168840	3169217	1	1426	1426
3169733	3170779	2	1427	1427
3171311	3172246	1	1428	1428
3172570	3173034	2	1429	1429
3173573	3174223	1	1430	1430
3174359	3174919	2	1431	1431
3175147	3175860	1	1432	1432
3175917	3177188	2	1433	1433
3177989	3180487	1	1434	1434
3180682	3182526	2	1435	1435
3183771	3185222	1	1436	1436
3186422	3187114	2	1437	1437
3187632	3188381	1	1438	1438
3188667	3191300	2	1439	1439
3191722	3192167	2	1440	1440
3192282	3192294	2	1440	1440
3192506	3193174	1	1441	1441
3193184	3194755	2	1442	1442
3195124	3196431	1	1443	1443
3196777	3198429	1	1444	1444
3198621	3199136	2	1445	1445
3199653	3202442	1	1446	1446
3203034	3204452	1	1447	1447
3204909	3206447	2	1448	1448
3207173	3208681	2	1449	1449
3209964	3211466	1	1450	1450
3211795	3213642	1	1451	1451
3213701	3215860	2	1452	1452
3216125	3217273	1	1453	1453
3217367	3218545	2	1454	1454
3219145	3220242	1	1455	1455
3220822	3223344	1	1456	1456
3226538	3229150	2	1457	1457
3230084	3231967	1	1458	1458
3232392	3234233	1	1459	1459
3234354	3236330	2	1460	1460
3236725	3237369	1	1461	1461
3237458	3239014	2	1462	1462
3239613	3240011	2	1463	1463
3240254	3241459	1	1464	1464
3241798	3242532	1	1465	1465
3242593	3245004	2	1466	1466
3245454	3247229	2	1467	1467
3248742	3250778	1	1468	1468
3251593	3252201	2	1469	1469
3252580	3254907	1	1470	1470
3255307	3256275	1	1471	1471
3256326	3257303	2	1472	1472
3257390	3257392	2	1472	1472
3257615	3258205	1	1473	1473
3258351	3258965	2	1474	1474
3259300	3261708	2	1475	1475
3262406	3264118	1	1476	1476
3264976	3268116	1	1477	1477
3268217	3272776	2	1478	1478
3273240	3273569	2	1479	1479
3273866	3276103	2	1480	1480
3279813	3282116	1	1481	1481
3282960	3283367	1	1482	1482
3284807	3285706	2	1483	1483
3287618	3289309	1	1484	1484
3289629	3291176	2	1485	1485
3291635	3292549	2	1486	1486
3292948	3294303	1	1487	1487
3294334	3295536	2	1488	1488
3295774	3296688	2	1489	1489
3297172	3298236	2	1490	1490
3298639	3300237	2	1491	1491
3300622	3302496	1	1492	1492
3302602	3303294	2	1493	1493
3305414	3306250	2	1494	1494
3306749	3307351	2	1495	1495
3307700	3310612	1	1496	1496
3311034	3312356	2	1497	1497
3313719	3314285	1	1498	1498
3314905	3315927	1	1499	1499
3316311	3316321	1	1500	1500
3316674	3318732	1	1500	1500
3319171	3319620	1	1501	1501
3320057	3321262	1	1502	1502
3322139	3322630	1	1503	1503
3324219	3325832	1	1504	1504
3326211	3327017	1	1505	1505
3327081	3327668	2	1506	1506
3327941	3329203	1	1507	1507
3329193	3330332	2	1508	1508
3330737	3333838	2	1509	1509
3336383	3338695	1	1510	1510
3339002	3339448	2	1511	1511
3339941	3342325	2	1512	1512
3343686	3344342	2	1513	1513
3344680	3346209	2	1514	1514
3346541	3347791	1	1515	1515
3348332	3349099	2	1516	1516
3351188	3351898	1	1517	1517
3352366	3352977	1	1518	1518
3353161	3354054	2	1519	1519
3354540	3355841	2	1520	1520
3356360	3357529	2	1521	1521
3358161	3359570	2	1522	1522
3361185	3366191	1	1523	1523
3366430	3367980	2	1524	1524
3368441	3369400	1	1525	1525
3369500	3370288	2	1526	1526
3370812	3372506	2	1527	1527
3373089	3373298	2	1528	1528
3373727	3374848	2	1529	1529
3375159	3376244	1	1530	1530
3376527	3377174	2	1531	1531
3378045	3379085	2	1532	1532
3379418	3382843	2	1533	1533
3383559	3384509	2	1534	1534
3385400	3385403	1	1535	1535
3385833	3386146	1	1535	1535
3386602	3388860	1	1536	1536
3389655	3390320	2	1537	1537
3392260	3393738	1	1538	1538
3394446	3394970	1	1539	1539
3395105	3395569	1	1540	1540
3395626	3395820	2	1541	1541
3395915	3395938	2	1541	1541
3396313	3397710	2	1542	1542
3399198	3399509	1	1543	1543
3399809	3400654	1	1544	1544
3400692	3402773	2	1545	1545
3403456	3404550	2	1546	1546
3405549	3407510	1	1547	1547
3408291	3408701	1	1548	1548
3409504	3413229	1	1549	1549
3413511	3414755	2	1550	1550
3415467	3416144	2	1551	1551
3416382	3416840	1	1552	1552
3417806	3419893	1	1553	1553
3420402	3420704	1	1554	1554
3422237	3422276	1	1555	1555
3422348	3422649	1	1555	1555
3422950	3425649	2	1556	1556
3426430	3427197	2	1557	1557
3427506	3429011	2	1558	1558
3429924	3431288	2	1559	1559
3431588	3432676	2	1560	1560
3432941	3433801	1	1561	1561
3433934	3437689	2	1562	1562
3439533	3439994	1	1563	1563
3440638	3441072	1	1564	1564
3441585	3442235	1	1565	1565
3442386	3443123	2	1566	1566
3444117	3445010	2	1567	1567
3446230	3447183	1	1568	1568
3447264	3448700	2	1569	1569
3449032	3449754	1	1570	1570
3450084	3450848	2	1571	1571
3452573	3453463	1	1572	1572
3454001	3456613	1	1573	1573
3456648	3459134	2	1574	1574
3459545	3460993	1	1575	1575
3461484	3461918	1	1576	1576
3462435	3462443	1	1577	1577
3462583	3463335	1	1577	1577
3464575	3465852	2	1578	1578
3466609	3468111	2	1579	1579
3471554	3473989	1	1580	1580
3474265	3474474	2	1581	1581
3474863	3477427	1	1582	1582
3478250	3479530	1	1583	1583
3480084	3483152	1	1584	1584
3483248	3485932	2	1585	1585
3488143	3489021	1	1586	1586
3489097	3490371	2	1587	1587
3490810	3492072	2	1588	1588
3493334	3495022	2	1589	1589
3495340	3495942	1	1590	1590
3497201	3497680	1	1591	1591
3498880	3502893	1	1592	1592
3503398	3504942	1	1593	1593
3505187	3507082	2	1594	1594
3508558	3509847	1	1595	1595
3510953	3511564	2	1596	1596
3512201	3514561	1	1597	1597
3515297	3516826	2	1598	1598
3517841	3519511	1	1599	1599
3520712	3522544	1	1600	1600
3523058	3524470	2	1601	1601
3525543	3527282	2	1602	1602
3528687	3530150	2	1603	1603
3530673	3531356	1	1604	1604
3531665	3533269	1	1605	1605
3533890	3535548	2	1606	1606
3536501	3538210	1	1607	1607
3539182	3540879	1	1608	1608
3542700	3543323	2	1609	1609
3545131	3545613	2	1610	1610
3672194	3673894	2	1611	1611
3674828	3675319	2	1612	1612
3675843	3677132	1	1613	1613
3677164	3681135	1	1614	1614
3683020	3684309	1	1615	1615
3684341	3688312	1	1616	1616
3690197	3691486	1	1617	1617
3691518	3695489	1	1618	1618
3697467	3700541	2	1619	1619
3703733	3705493	1	1620	1620
3706179	3708713	2	1621	1621
3709949	3711841	2	1622	1622
3714216	3715904	2	1623	1623
3716957	3718591	1	1624	1624
3719618	3721033	1	1625	1625
3721796	3722722	1	1626	1626
3723594	3725300	1	1627	1627
3725414	3726436	2	1628	1628
3726914	3728524	1	1629	1629
3730308	3731510	1	1630	1630
3731567	3732328	2	1631	1631
3733194	3733832	1	1632	1632
3733861	3734178	2	1633	1633
3734813	3735997	2	1634	1634
3737705	3738625	1	1635	1635
3739528	3740058	2	1636	1636
3740344	3740385	2	1636	1636
3740727	3742901	2	1637	1637
3743252	3745120	1	1638	1638
3745303	3746778	2	1639	1639
3747539	3748804	1	1640	1640
3749601	3750809	2	1641	1641
3751242	3751832	2	1642	1642
3752260	3755319	1	1643	1643
3755553	3759440	2	1644	1644
3760252	3760902	1	1645	1645
3761500	3762219	1	1646	1646
3762410	3764233	1	1647	1647
3764567	3765376	1	1648	1648
3765735	3766913	1	1649	1649
3767001	3767822	2	1650	1650
3768806	3769771	1	1651	1651
3770036	3770617	1	1652	1652
3771023	3774307	1	1653	1653
3776905	3777957	2	1654	1654
3778197	3778610	1	1655	1655
3778737	3786107	2	1656	1656
3786631	3788190	2	1657	1657
3788787	3790151	1	1658	1658
3790675	3792312	2	1659	1659
3794621	3797449	1	1660	1660
3798030	3799253	1	1661	1661
3799420	3802221	2	1662	1662
3804644	3806959	1	1663	1663
3808581	3812459	1	1664	1664
3812944	3814119	1	1665	1665
3814465	3815694	1	1666	1666
3815950	3817605	1	1667	1667
3817816	3821175	2	1668	1668
3821996	3826447	2	1669	1669
3827015	3827722	1	1670	1670
3827807	3828319	2	1671	1671
3828713	3829924	1	1672	1672
3830526	3831752	2	1673	1673
3833380	3834915	1	1674	1674
3835035	3835063	1	1675	1675
3835302	3836103	1	1675	1675
3837993	3838121	1	1676	1676
3838455	3838739	1	1676	1676
3839769	3841016	1	1677	1677
3841539	3841925	2	1678	1678
3842413	3842472	1	1679	1679
3842577	3843224	1	1679	1679
3843418	3844017	2	1680	1680
3846300	3848351	2	1681	1681
3848461	3848470	1	1682	1682
3849335	3851751	1	1682	1682
3853058	3854794	1	1683	1683
3855192	3857927	1	1684	1684
3858445	3859890	1	1685	1685
3860091	3860843	2	1686	1686
3861487	3861510	1	1687	1687
3861664	3862832	1	1687	1687
3862882	3862888	1	1687	1687
3862919	3864661	2	1688	1688
3864968	3865240	2	1689	1689
3865547	3867751	1	1690	1690
3867977	3871048	1	1691	1691
3871373	3873442	1	1692	1692
3873670	3874287	1	1693	1693
3874612	3874647	1	1694	1694
3874784	3875378	1	1694	1694
3875722	3879872	1	1694	1694
3880304	3881167	1	1695	1695
3881408	3882511	1	1696	1696
3883491	3885593	1	1697	1697
3886606	3887904	2	1698	1698
3888316	3890235	2	1699	1699
3890581	3891195	1	1700	1700
3891496	3892656	2	1701	1701
3893134	3894090	2	1702	1702
3894960	3897545	2	1703	1703
3897949	3898407	1	1704	1704
3898501	3900198	2	1705	1705
3900713	3902626	2	1706	1706
3903236	3905536	2	1707	1707
3905983	3907680	2	1708	1708
3908048	3909925	2	1709	1709
3910294	3910596	1	1710	1710
3910799	3911803	1	1711	1711
3912473	3913821	1	1712	1712
3913969	3914446	1	1712	1712
3915359	3917458	1	1713	1713
3917966	3921751	1	1714	1714
3922017	3923579	2	1715	1715
3923874	3924620	1	1716	1716
3924659	3925906	2	1717	1717
3926134	3926484	2	1718	1718
3926686	3927993	1	1719	1719
3928023	3928931	2	1720	1720
3929232	3930737	1	1721	1721
3931121	3933466	1	1722	1722
3933759	3934184	2	1723	1723
3934533	3935126	2	1724	1724
3934575	3935126	2	1723	1723
3935904	3938024	1	1725	1725
3938148	3938474	2	1726	1726
3938825	3939211	1	1727	1727
3939325	3939861	2	1728	1728
3940070	3940261	1	1729	1729
3940352	3941713	2	1730	1730
3942093	3942635	2	1731	1731
3943027	3945621	2	1732	1732
3946388	3947029	2	1733	1733
3947458	3953907	2	1734	1734
3954327	3955943	2	1735	1735
3956496	3958952	1	1736	1736
3959850	3961055	1	1737	1737
3961123	3961752	2	1738	1738
3962024	3963646	1	1739	1739
3964067	3965530	1	1740	1740
3965615	3966691	2	1741	1741
3967403	3970060	1	1742	1742
3970300	3972414	2	1743	1743
3972703	3973077	2	1744	1744
3973970	3974566	2	1745	1745
3975814	3976746	2	1746	1746
3978482	3979147	1	1747	1747
3979558	3984027	1	1748	1748
3984786	3992789	1	1749	1749
3993391	3994179	2	1750	1750
3994822	3995910	1	1751	1751
3996113	3996997	2	1752	1752
3997864	3999108	2	1753	1753
3999934	4000608	2	1754	1754
4002541	4003122	2	1755	1755
4003572	4005551	2	1756	1756
4005682	4005786	2	1756	1756
4006274	4009405	2	1757	1757
4010783	4012786	2	1758	1758
4013564	4015237	1	1759	1759
4015638	4017788	1	1760	1760
4018479	4021805	1	1761	1761
4022350	4023000	1	1762	1762
4023367	4023852	1	1763	1763
4024199	4028230	1	1764	1764
4028416	4030332	2	1765	1765
4030784	4033996	1	1766	1766
4034354	4037263	1	1767	1767
4037357	4038682	2	1768	1768
4038999	4041080	2	1769	1769
4042648	4044894	1	1770	1770
4045506	4046423	1	1771	1771
4047045	4048064	1	1772	1772
4048203	4050641	2	1773	1773
4051094	4052950	1	1774	1774
4052965	4055724	2	1775	1775
4056012	4058360	1	1776	1776
4058577	4059539	1	1777	1777
4059703	4062310	2	1778	1778
4063169	4063203	2	1778	1778
4063530	4064648	1	1779	1779
4064906	4066024	1	1780	1780
4066210	4069128	2	1781	1781
4069403	4070446	1	1782	1782
4070602	4071324	2	1783	1783
4071609	4072892	2	1784	1784
4073366	4075357	2	1785	1785
4075908	4076486	2	1786	1786
4076856	4078157	1	1787	1787
4078763	4079665	1	1788	1788
4079909	4080748	2	1789	1789
4081504	4081974	1	1790	1790
4082967	4084769	1	1791	1791
4084888	4087098	2	1792	1792
4087527	4088669	1	1793	1793
4090540	4092294	1	1794	1794
4094539	4095351	1	1795	1795
4095761	4096030	2	1796	1796
4097372	4100131	1	1797	1797
4100384	4101844	1	1798	1798
4101895	4103631	2	1799	1799
4103897	4105003	2	1800	1800
4105631	4106452	1	1801	1801
4107849	4109063	1	1802	1802
4109260	4110579	1	1803	1803
4111120	4113357	1	1804	1804
4113809	4115392	1	1805	1805
4115852	4117396	1	1806	1806
4118147	4119646	1	1807	1807
4120164	4120595	1	1808	1808
4120706	4121244	2	1809	1809
4121325	4121346	2	1809	1809
4122191	4122493	1	1810	1810
4123166	4123492	2	1811	1811
4124179	4130064	2	1812	1812
4131227	4136362	1	1813	1813
4136680	4137870	2	1814	1814
4138576	4140609	1	1815	1815
4140774	4141925	2	1816	1816
4142368	4142682	1	1817	1817
4142937	4145798	2	1818	1818
4147451	4149457	1	1819	1819
4150030	4150770	1	1820	1820
4150828	4151310	2	1821	1821
4151585	4153201	1	1822	1822
4153648	4155078	1	1823	1823
4155516	4156799	2	1824	1824
4157573	4158883	1	1825	1825
4159130	4160149	2	1826	1826
4160689	4160982	2	1827	1827
4162089	4167863	1	1828	1828
4168147	4168737	2	1829	1829
4169205	4171481	1	1830	1830
4171599	4173575	2	1831	1831
4174267	4175577	1	1832	1832
4175580	4178366	2	1833	1833
4178845	4181079	2	1834	1834
4181514	4182800	2	1835	1835
4183405	4185852	2	1836	1836
4187190	4188302	2	1837	1837
4190797	4192227	1	1838	1838
4193086	4194507	1	1839	1839
4195218	4195415	1	1840	1840
4196164	4196334	2	1841	1841
4198136	4199569	2	1842	1842
4200841	4202049	2	1843	1843
4202892	4203758	2	1844	1844
4204101	4206689	2	1845	1845
4207290	4208447	1	1846	1846
4208951	4210231	2	1847	1847
4212906	4215188	1	1848	1848
4215467	4216090	2	1849	1849
4216469	4217731	2	1850	1850
4218314	4220158	1	1851	1851
4220531	4221586	1	1852	1852
4221965	4222297	2	1853	1853
4222879	4223901	2	1854	1854
4224363	4226465	2	1855	1855
4227229	4228596	2	1856	1856
4229258	4230406	1	1857	1857
4230572	4232992	2	1858	1858
4234096	4234536	1	1859	1859
4234651	4236066	2	1860	1860
4236413	4237216	2	1861	1861
4237616	4238635	1	1862	1862
4239182	4239961	2	1863	1863
4242166	4243326	1	1864	1864
